stationID,startTime,endTime,input_real,output_real,input_model_1,output_model_1,input_model_2,output_model_2,input_model_3,output_model_3,input_model_4,output_model_4,input_model_5,output_model_5
19,1/29/2019 19:10,1/29/2019 19:20,,,,,,,,,,,,
19,1/29/2019 19:20,1/29/2019 19:30,,,,,,,,,,,,
19,1/29/2019 19:30,1/29/2019 19:40,,,,,,,,,,,,
19,1/29/2019 19:40,1/29/2019 19:50,,,,,,,,,,,,
19,1/29/2019 19:50,1/29/2019 20:00,,,,,,,,,,,,
19,1/29/2019 20:00,1/29/2019 20:10,,,,,,,,,,,,
19,1/29/2019 20:10,1/29/2019 20:20,,,,,,,,,,,,
19,1/29/2019 20:20,1/29/2019 20:30,,,,,,,,,,,,
19,1/29/2019 20:30,1/29/2019 20:40,,,,,,,,,,,,
19,1/29/2019 20:40,1/29/2019 20:50,,,,,,,,,,,,
19,1/29/2019 20:50,1/29/2019 21:00,,,,,,,,,,,,
19,1/29/2019 21:00,1/29/2019 21:10,,,,,,,,,,,,
19,1/29/2019 21:10,1/29/2019 21:20,,,,,,,,,,,,
19,1/29/2019 21:20,1/29/2019 21:30,,,,,,,,,,,,
19,1/29/2019 21:30,1/29/2019 21:40,,,,,,,,,,,,
19,1/29/2019 21:40,1/29/2019 21:50,,,,,,,,,,,,
19,1/29/2019 21:50,1/29/2019 22:00,,,,,,,,,,,,
19,1/29/2019 22:00,1/29/2019 22:10,,,,,,,,,,,,
19,1/29/2019 22:10,1/29/2019 22:20,,,,,,,,,,,,
19,1/29/2019 22:20,1/29/2019 22:30,,,,,,,,,,,,
19,1/29/2019 22:30,1/29/2019 22:40,,,,,,,,,,,,
19,1/29/2019 22:40,1/29/2019 22:50,,,,,,,,,,,,
19,1/29/2019 22:50,1/29/2019 23:00,,,,,,,,,,,,
19,1/29/2019 23:00,1/29/2019 23:10,,,,,,,,,,,,
19,1/29/2019 23:10,1/29/2019 23:20,,,,,,,,,,,,
19,1/29/2019 23:20,1/29/2019 23:30,,,,,,,,,,,,
19,1/29/2019 23:30,1/29/2019 23:40,,,,,,,,,,,,
19,1/29/2019 23:40,1/29/2019 23:50,,,,,,,,,,,,
19,1/29/2019 23:50,1/30/2019 0:00,,,,,,,,,,,,
20,1/29/2019 0:00,1/29/2019 0:10,,,,,,,,,,,,
20,1/29/2019 0:10,1/29/2019 0:20,,,,,,,,,,,,
20,1/29/2019 0:20,1/29/2019 0:30,,,,,,,,,,,,
20,1/29/2019 0:30,1/29/2019 0:40,,,,,,,,,,,,
20,1/29/2019 0:40,1/29/2019 0:50,,,,,,,,,,,,
20,1/29/2019 0:50,1/29/2019 1:00,,,,,,,,,,,,
20,1/29/2019 1:00,1/29/2019 1:10,,,,,,,,,,,,
20,1/29/2019 1:10,1/29/2019 1:20,,,,,,,,,,,,
20,1/29/2019 1:20,1/29/2019 1:30,,,,,,,,,,,,
20,1/29/2019 1:30,1/29/2019 1:40,,,,,,,,,,,,
20,1/29/2019 1:40,1/29/2019 1:50,,,,,,,,,,,,
20,1/29/2019 1:50,1/29/2019 2:00,,,,,,,,,,,,
20,1/29/2019 2:00,1/29/2019 2:10,,,,,,,,,,,,
20,1/29/2019 2:10,1/29/2019 2:20,,,,,,,,,,,,
20,1/29/2019 2:20,1/29/2019 2:30,,,,,,,,,,,,
20,1/29/2019 2:30,1/29/2019 2:40,,,,,,,,,,,,
20,1/29/2019 2:40,1/29/2019 2:50,,,,,,,,,,,,
20,1/29/2019 2:50,1/29/2019 3:00,,,,,,,,,,,,
20,1/29/2019 3:00,1/29/2019 3:10,,,,,,,,,,,,
20,1/29/2019 3:10,1/29/2019 3:20,,,,,,,,,,,,
20,1/29/2019 3:20,1/29/2019 3:30,,,,,,,,,,,,
20,1/29/2019 3:30,1/29/2019 3:40,,,,,,,,,,,,
20,1/29/2019 3:40,1/29/2019 3:50,,,,,,,,,,,,
20,1/29/2019 3:50,1/29/2019 4:00,,,,,,,,,,,,
20,1/29/2019 4:00,1/29/2019 4:10,,,,,,,,,,,,
20,1/29/2019 4:10,1/29/2019 4:20,,,,,,,,,,,,
20,1/29/2019 4:20,1/29/2019 4:30,,,,,,,,,,,,
20,1/29/2019 4:30,1/29/2019 4:40,,,,,,,,,,,,
20,1/29/2019 4:40,1/29/2019 4:50,,,,,,,,,,,,
20,1/29/2019 4:50,1/29/2019 5:00,,,,,,,,,,,,
20,1/29/2019 5:00,1/29/2019 5:10,,,,,,,,,,,,
20,1/29/2019 5:10,1/29/2019 5:20,,,,,,,,,,,,
20,1/29/2019 5:20,1/29/2019 5:30,,,,,,,,,,,,
20,1/29/2019 5:30,1/29/2019 5:40,,,,,,,,,,,,
20,1/29/2019 5:40,1/29/2019 5:50,,,,,,,,,,,,
20,1/29/2019 5:50,1/29/2019 6:00,,,,,,,,,,,,
20,1/29/2019 6:00,1/29/2019 6:10,,,,,,,,,,,,
20,1/29/2019 6:10,1/29/2019 6:20,,,,,,,,,,,,
20,1/29/2019 6:20,1/29/2019 6:30,,,,,,,,,,,,
20,1/29/2019 6:30,1/29/2019 6:40,,,,,,,,,,,,
20,1/29/2019 6:40,1/29/2019 6:50,,,,,,,,,,,,
20,1/29/2019 6:50,1/29/2019 7:00,,,,,,,,,,,,
20,1/29/2019 7:00,1/29/2019 7:10,,,,,,,,,,,,
20,1/29/2019 7:10,1/29/2019 7:20,,,,,,,,,,,,
20,1/29/2019 7:20,1/29/2019 7:30,,,,,,,,,,,,
20,1/29/2019 7:30,1/29/2019 7:40,,,,,,,,,,,,
20,1/29/2019 7:40,1/29/2019 7:50,,,,,,,,,,,,
20,1/29/2019 7:50,1/29/2019 8:00,,,,,,,,,,,,
20,1/29/2019 8:00,1/29/2019 8:10,,,,,,,,,,,,
20,1/29/2019 8:10,1/29/2019 8:20,,,,,,,,,,,,
20,1/29/2019 8:20,1/29/2019 8:30,,,,,,,,,,,,
20,1/29/2019 8:30,1/29/2019 8:40,,,,,,,,,,,,
20,1/29/2019 8:40,1/29/2019 8:50,,,,,,,,,,,,
20,1/29/2019 8:50,1/29/2019 9:00,,,,,,,,,,,,
20,1/29/2019 9:00,1/29/2019 9:10,,,,,,,,,,,,
20,1/29/2019 9:10,1/29/2019 9:20,,,,,,,,,,,,
20,1/29/2019 9:20,1/29/2019 9:30,,,,,,,,,,,,
20,1/29/2019 9:30,1/29/2019 9:40,,,,,,,,,,,,
20,1/29/2019 9:40,1/29/2019 9:50,,,,,,,,,,,,
20,1/29/2019 9:50,1/29/2019 10:00,,,,,,,,,,,,
20,1/29/2019 10:00,1/29/2019 10:10,,,,,,,,,,,,
20,1/29/2019 10:10,1/29/2019 10:20,,,,,,,,,,,,
20,1/29/2019 10:20,1/29/2019 10:30,,,,,,,,,,,,
20,1/29/2019 10:30,1/29/2019 10:40,,,,,,,,,,,,
20,1/29/2019 10:40,1/29/2019 10:50,,,,,,,,,,,,
20,1/29/2019 10:50,1/29/2019 11:00,,,,,,,,,,,,
20,1/29/2019 11:00,1/29/2019 11:10,,,,,,,,,,,,
20,1/29/2019 11:10,1/29/2019 11:20,,,,,,,,,,,,
20,1/29/2019 11:20,1/29/2019 11:30,,,,,,,,,,,,
20,1/29/2019 11:30,1/29/2019 11:40,,,,,,,,,,,,
20,1/29/2019 11:40,1/29/2019 11:50,,,,,,,,,,,,
20,1/29/2019 11:50,1/29/2019 12:00,,,,,,,,,,,,
20,1/29/2019 12:00,1/29/2019 12:10,,,,,,,,,,,,
20,1/29/2019 12:10,1/29/2019 12:20,,,,,,,,,,,,
20,1/29/2019 12:20,1/29/2019 12:30,,,,,,,,,,,,
20,1/29/2019 12:30,1/29/2019 12:40,,,,,,,,,,,,
20,1/29/2019 12:40,1/29/2019 12:50,,,,,,,,,,,,
20,1/29/2019 12:50,1/29/2019 13:00,,,,,,,,,,,,
20,1/29/2019 13:00,1/29/2019 13:10,,,,,,,,,,,,
20,1/29/2019 13:10,1/29/2019 13:20,,,,,,,,,,,,
20,1/29/2019 13:20,1/29/2019 13:30,,,,,,,,,,,,
20,1/29/2019 13:30,1/29/2019 13:40,,,,,,,,,,,,
20,1/29/2019 13:40,1/29/2019 13:50,,,,,,,,,,,,
20,1/29/2019 13:50,1/29/2019 14:00,,,,,,,,,,,,
20,1/29/2019 14:00,1/29/2019 14:10,,,,,,,,,,,,
20,1/29/2019 14:10,1/29/2019 14:20,,,,,,,,,,,,
20,1/29/2019 14:20,1/29/2019 14:30,,,,,,,,,,,,
20,1/29/2019 14:30,1/29/2019 14:40,,,,,,,,,,,,
20,1/29/2019 14:40,1/29/2019 14:50,,,,,,,,,,,,
20,1/29/2019 14:50,1/29/2019 15:00,,,,,,,,,,,,
20,1/29/2019 15:00,1/29/2019 15:10,,,,,,,,,,,,
20,1/29/2019 15:10,1/29/2019 15:20,,,,,,,,,,,,
20,1/29/2019 15:20,1/29/2019 15:30,,,,,,,,,,,,
20,1/29/2019 15:30,1/29/2019 15:40,,,,,,,,,,,,
20,1/29/2019 15:40,1/29/2019 15:50,,,,,,,,,,,,
20,1/29/2019 15:50,1/29/2019 16:00,,,,,,,,,,,,
20,1/29/2019 16:00,1/29/2019 16:10,,,,,,,,,,,,
20,1/29/2019 16:10,1/29/2019 16:20,,,,,,,,,,,,
20,1/29/2019 16:20,1/29/2019 16:30,,,,,,,,,,,,
20,1/29/2019 16:30,1/29/2019 16:40,,,,,,,,,,,,
20,1/29/2019 16:40,1/29/2019 16:50,,,,,,,,,,,,
20,1/29/2019 16:50,1/29/2019 17:00,,,,,,,,,,,,
20,1/29/2019 17:00,1/29/2019 17:10,,,,,,,,,,,,
20,1/29/2019 17:10,1/29/2019 17:20,,,,,,,,,,,,
20,1/29/2019 17:20,1/29/2019 17:30,,,,,,,,,,,,
20,1/29/2019 17:30,1/29/2019 17:40,,,,,,,,,,,,
20,1/29/2019 17:40,1/29/2019 17:50,,,,,,,,,,,,
20,1/29/2019 17:50,1/29/2019 18:00,,,,,,,,,,,,
20,1/29/2019 18:00,1/29/2019 18:10,,,,,,,,,,,,
20,1/29/2019 18:10,1/29/2019 18:20,,,,,,,,,,,,
20,1/29/2019 18:20,1/29/2019 18:30,,,,,,,,,,,,
20,1/29/2019 18:30,1/29/2019 18:40,,,,,,,,,,,,
20,1/29/2019 18:40,1/29/2019 18:50,,,,,,,,,,,,
20,1/29/2019 18:50,1/29/2019 19:00,,,,,,,,,,,,
20,1/29/2019 19:00,1/29/2019 19:10,,,,,,,,,,,,
20,1/29/2019 19:10,1/29/2019 19:20,,,,,,,,,,,,
20,1/29/2019 19:20,1/29/2019 19:30,,,,,,,,,,,,
20,1/29/2019 19:30,1/29/2019 19:40,,,,,,,,,,,,
20,1/29/2019 19:40,1/29/2019 19:50,,,,,,,,,,,,
20,1/29/2019 19:50,1/29/2019 20:00,,,,,,,,,,,,
20,1/29/2019 20:00,1/29/2019 20:10,,,,,,,,,,,,
20,1/29/2019 20:10,1/29/2019 20:20,,,,,,,,,,,,
20,1/29/2019 20:20,1/29/2019 20:30,,,,,,,,,,,,
20,1/29/2019 20:30,1/29/2019 20:40,,,,,,,,,,,,
20,1/29/2019 20:40,1/29/2019 20:50,,,,,,,,,,,,
20,1/29/2019 20:50,1/29/2019 21:00,,,,,,,,,,,,
20,1/29/2019 21:00,1/29/2019 21:10,,,,,,,,,,,,
20,1/29/2019 21:10,1/29/2019 21:20,,,,,,,,,,,,
20,1/29/2019 21:20,1/29/2019 21:30,,,,,,,,,,,,
20,1/29/2019 21:30,1/29/2019 21:40,,,,,,,,,,,,
20,1/29/2019 21:40,1/29/2019 21:50,,,,,,,,,,,,
20,1/29/2019 21:50,1/29/2019 22:00,,,,,,,,,,,,
20,1/29/2019 22:00,1/29/2019 22:10,,,,,,,,,,,,
20,1/29/2019 22:10,1/29/2019 22:20,,,,,,,,,,,,
20,1/29/2019 22:20,1/29/2019 22:30,,,,,,,,,,,,
20,1/29/2019 22:30,1/29/2019 22:40,,,,,,,,,,,,
20,1/29/2019 22:40,1/29/2019 22:50,,,,,,,,,,,,
20,1/29/2019 22:50,1/29/2019 23:00,,,,,,,,,,,,
20,1/29/2019 23:00,1/29/2019 23:10,,,,,,,,,,,,
20,1/29/2019 23:10,1/29/2019 23:20,,,,,,,,,,,,
20,1/29/2019 23:20,1/29/2019 23:30,,,,,,,,,,,,
20,1/29/2019 23:30,1/29/2019 23:40,,,,,,,,,,,,
20,1/29/2019 23:40,1/29/2019 23:50,,,,,,,,,,,,
20,1/29/2019 23:50,1/30/2019 0:00,,,,,,,,,,,,
21,1/29/2019 0:00,1/29/2019 0:10,,,,,,,,,,,,
21,1/29/2019 0:10,1/29/2019 0:20,,,,,,,,,,,,
21,1/29/2019 0:20,1/29/2019 0:30,,,,,,,,,,,,
21,1/29/2019 0:30,1/29/2019 0:40,,,,,,,,,,,,
21,1/29/2019 0:40,1/29/2019 0:50,,,,,,,,,,,,
21,1/29/2019 0:50,1/29/2019 1:00,,,,,,,,,,,,
21,1/29/2019 1:00,1/29/2019 1:10,,,,,,,,,,,,
21,1/29/2019 1:10,1/29/2019 1:20,,,,,,,,,,,,
21,1/29/2019 1:20,1/29/2019 1:30,,,,,,,,,,,,
21,1/29/2019 1:30,1/29/2019 1:40,,,,,,,,,,,,
21,1/29/2019 1:40,1/29/2019 1:50,,,,,,,,,,,,
21,1/29/2019 1:50,1/29/2019 2:00,,,,,,,,,,,,
21,1/29/2019 2:00,1/29/2019 2:10,,,,,,,,,,,,
21,1/29/2019 2:10,1/29/2019 2:20,,,,,,,,,,,,
21,1/29/2019 2:20,1/29/2019 2:30,,,,,,,,,,,,
21,1/29/2019 2:30,1/29/2019 2:40,,,,,,,,,,,,
21,1/29/2019 2:40,1/29/2019 2:50,,,,,,,,,,,,
21,1/29/2019 2:50,1/29/2019 3:00,,,,,,,,,,,,
21,1/29/2019 3:00,1/29/2019 3:10,,,,,,,,,,,,
21,1/29/2019 3:10,1/29/2019 3:20,,,,,,,,,,,,
21,1/29/2019 3:20,1/29/2019 3:30,,,,,,,,,,,,
21,1/29/2019 3:30,1/29/2019 3:40,,,,,,,,,,,,
21,1/29/2019 3:40,1/29/2019 3:50,,,,,,,,,,,,
21,1/29/2019 3:50,1/29/2019 4:00,,,,,,,,,,,,
21,1/29/2019 4:00,1/29/2019 4:10,,,,,,,,,,,,
21,1/29/2019 4:10,1/29/2019 4:20,,,,,,,,,,,,
21,1/29/2019 4:20,1/29/2019 4:30,,,,,,,,,,,,
21,1/29/2019 4:30,1/29/2019 4:40,,,,,,,,,,,,
21,1/29/2019 4:40,1/29/2019 4:50,,,,,,,,,,,,
21,1/29/2019 4:50,1/29/2019 5:00,,,,,,,,,,,,
21,1/29/2019 5:00,1/29/2019 5:10,,,,,,,,,,,,
21,1/29/2019 5:10,1/29/2019 5:20,,,,,,,,,,,,
21,1/29/2019 5:20,1/29/2019 5:30,,,,,,,,,,,,
21,1/29/2019 5:30,1/29/2019 5:40,,,,,,,,,,,,
21,1/29/2019 5:40,1/29/2019 5:50,,,,,,,,,,,,
21,1/29/2019 5:50,1/29/2019 6:00,,,,,,,,,,,,
21,1/29/2019 6:00,1/29/2019 6:10,,,,,,,,,,,,
21,1/29/2019 6:10,1/29/2019 6:20,,,,,,,,,,,,
21,1/29/2019 6:20,1/29/2019 6:30,,,,,,,,,,,,
21,1/29/2019 6:30,1/29/2019 6:40,,,,,,,,,,,,
21,1/29/2019 6:40,1/29/2019 6:50,,,,,,,,,,,,
21,1/29/2019 6:50,1/29/2019 7:00,,,,,,,,,,,,
21,1/29/2019 7:00,1/29/2019 7:10,,,,,,,,,,,,
21,1/29/2019 7:10,1/29/2019 7:20,,,,,,,,,,,,
21,1/29/2019 7:20,1/29/2019 7:30,,,,,,,,,,,,
21,1/29/2019 7:30,1/29/2019 7:40,,,,,,,,,,,,
21,1/29/2019 7:40,1/29/2019 7:50,,,,,,,,,,,,
21,1/29/2019 7:50,1/29/2019 8:00,,,,,,,,,,,,
21,1/29/2019 8:00,1/29/2019 8:10,,,,,,,,,,,,
21,1/29/2019 8:10,1/29/2019 8:20,,,,,,,,,,,,
21,1/29/2019 8:20,1/29/2019 8:30,,,,,,,,,,,,
21,1/29/2019 8:30,1/29/2019 8:40,,,,,,,,,,,,
21,1/29/2019 8:40,1/29/2019 8:50,,,,,,,,,,,,
21,1/29/2019 8:50,1/29/2019 9:00,,,,,,,,,,,,
21,1/29/2019 9:00,1/29/2019 9:10,,,,,,,,,,,,
21,1/29/2019 9:10,1/29/2019 9:20,,,,,,,,,,,,
21,1/29/2019 9:20,1/29/2019 9:30,,,,,,,,,,,,
21,1/29/2019 9:30,1/29/2019 9:40,,,,,,,,,,,,
21,1/29/2019 9:40,1/29/2019 9:50,,,,,,,,,,,,
21,1/29/2019 9:50,1/29/2019 10:00,,,,,,,,,,,,
21,1/29/2019 10:00,1/29/2019 10:10,,,,,,,,,,,,
21,1/29/2019 10:10,1/29/2019 10:20,,,,,,,,,,,,
21,1/29/2019 10:20,1/29/2019 10:30,,,,,,,,,,,,
21,1/29/2019 10:30,1/29/2019 10:40,,,,,,,,,,,,
21,1/29/2019 10:40,1/29/2019 10:50,,,,,,,,,,,,
21,1/29/2019 10:50,1/29/2019 11:00,,,,,,,,,,,,
21,1/29/2019 11:00,1/29/2019 11:10,,,,,,,,,,,,
21,1/29/2019 11:10,1/29/2019 11:20,,,,,,,,,,,,
21,1/29/2019 11:20,1/29/2019 11:30,,,,,,,,,,,,
21,1/29/2019 11:30,1/29/2019 11:40,,,,,,,,,,,,
21,1/29/2019 11:40,1/29/2019 11:50,,,,,,,,,,,,
21,1/29/2019 11:50,1/29/2019 12:00,,,,,,,,,,,,
21,1/29/2019 12:00,1/29/2019 12:10,,,,,,,,,,,,
21,1/29/2019 12:10,1/29/2019 12:20,,,,,,,,,,,,
21,1/29/2019 12:20,1/29/2019 12:30,,,,,,,,,,,,
21,1/29/2019 12:30,1/29/2019 12:40,,,,,,,,,,,,
21,1/29/2019 12:40,1/29/2019 12:50,,,,,,,,,,,,
21,1/29/2019 12:50,1/29/2019 13:00,,,,,,,,,,,,
21,1/29/2019 13:00,1/29/2019 13:10,,,,,,,,,,,,
21,1/29/2019 13:10,1/29/2019 13:20,,,,,,,,,,,,
21,1/29/2019 13:20,1/29/2019 13:30,,,,,,,,,,,,
21,1/29/2019 13:30,1/29/2019 13:40,,,,,,,,,,,,
21,1/29/2019 13:40,1/29/2019 13:50,,,,,,,,,,,,
21,1/29/2019 13:50,1/29/2019 14:00,,,,,,,,,,,,
21,1/29/2019 14:00,1/29/2019 14:10,,,,,,,,,,,,
21,1/29/2019 14:10,1/29/2019 14:20,,,,,,,,,,,,
21,1/29/2019 14:20,1/29/2019 14:30,,,,,,,,,,,,
21,1/29/2019 14:30,1/29/2019 14:40,,,,,,,,,,,,
21,1/29/2019 14:40,1/29/2019 14:50,,,,,,,,,,,,
21,1/29/2019 14:50,1/29/2019 15:00,,,,,,,,,,,,
21,1/29/2019 15:00,1/29/2019 15:10,,,,,,,,,,,,
21,1/29/2019 15:10,1/29/2019 15:20,,,,,,,,,,,,
21,1/29/2019 15:20,1/29/2019 15:30,,,,,,,,,,,,
21,1/29/2019 15:30,1/29/2019 15:40,,,,,,,,,,,,
21,1/29/2019 15:40,1/29/2019 15:50,,,,,,,,,,,,
21,1/29/2019 15:50,1/29/2019 16:00,,,,,,,,,,,,
21,1/29/2019 16:00,1/29/2019 16:10,,,,,,,,,,,,
21,1/29/2019 16:10,1/29/2019 16:20,,,,,,,,,,,,
21,1/29/2019 16:20,1/29/2019 16:30,,,,,,,,,,,,
21,1/29/2019 16:30,1/29/2019 16:40,,,,,,,,,,,,
21,1/29/2019 16:40,1/29/2019 16:50,,,,,,,,,,,,
21,1/29/2019 16:50,1/29/2019 17:00,,,,,,,,,,,,
21,1/29/2019 17:00,1/29/2019 17:10,,,,,,,,,,,,
21,1/29/2019 17:10,1/29/2019 17:20,,,,,,,,,,,,
21,1/29/2019 17:20,1/29/2019 17:30,,,,,,,,,,,,
21,1/29/2019 17:30,1/29/2019 17:40,,,,,,,,,,,,
21,1/29/2019 17:40,1/29/2019 17:50,,,,,,,,,,,,
21,1/29/2019 17:50,1/29/2019 18:00,,,,,,,,,,,,
21,1/29/2019 18:00,1/29/2019 18:10,,,,,,,,,,,,
21,1/29/2019 18:10,1/29/2019 18:20,,,,,,,,,,,,
21,1/29/2019 18:20,1/29/2019 18:30,,,,,,,,,,,,
21,1/29/2019 18:30,1/29/2019 18:40,,,,,,,,,,,,
21,1/29/2019 18:40,1/29/2019 18:50,,,,,,,,,,,,
21,1/29/2019 18:50,1/29/2019 19:00,,,,,,,,,,,,
21,1/29/2019 19:00,1/29/2019 19:10,,,,,,,,,,,,
21,1/29/2019 19:10,1/29/2019 19:20,,,,,,,,,,,,
21,1/29/2019 19:20,1/29/2019 19:30,,,,,,,,,,,,
21,1/29/2019 19:30,1/29/2019 19:40,,,,,,,,,,,,
21,1/29/2019 19:40,1/29/2019 19:50,,,,,,,,,,,,
21,1/29/2019 19:50,1/29/2019 20:00,,,,,,,,,,,,
21,1/29/2019 20:00,1/29/2019 20:10,,,,,,,,,,,,
21,1/29/2019 20:10,1/29/2019 20:20,,,,,,,,,,,,
21,1/29/2019 20:20,1/29/2019 20:30,,,,,,,,,,,,
21,1/29/2019 20:30,1/29/2019 20:40,,,,,,,,,,,,
21,1/29/2019 20:40,1/29/2019 20:50,,,,,,,,,,,,
21,1/29/2019 20:50,1/29/2019 21:00,,,,,,,,,,,,
21,1/29/2019 21:00,1/29/2019 21:10,,,,,,,,,,,,
21,1/29/2019 21:10,1/29/2019 21:20,,,,,,,,,,,,
21,1/29/2019 21:20,1/29/2019 21:30,,,,,,,,,,,,
21,1/29/2019 21:30,1/29/2019 21:40,,,,,,,,,,,,
21,1/29/2019 21:40,1/29/2019 21:50,,,,,,,,,,,,
21,1/29/2019 21:50,1/29/2019 22:00,,,,,,,,,,,,
21,1/29/2019 22:00,1/29/2019 22:10,,,,,,,,,,,,
21,1/29/2019 22:10,1/29/2019 22:20,,,,,,,,,,,,
21,1/29/2019 22:20,1/29/2019 22:30,,,,,,,,,,,,
21,1/29/2019 22:30,1/29/2019 22:40,,,,,,,,,,,,
21,1/29/2019 22:40,1/29/2019 22:50,,,,,,,,,,,,
21,1/29/2019 22:50,1/29/2019 23:00,,,,,,,,,,,,
21,1/29/2019 23:00,1/29/2019 23:10,,,,,,,,,,,,
21,1/29/2019 23:10,1/29/2019 23:20,,,,,,,,,,,,
21,1/29/2019 23:20,1/29/2019 23:30,,,,,,,,,,,,
21,1/29/2019 23:30,1/29/2019 23:40,,,,,,,,,,,,
21,1/29/2019 23:40,1/29/2019 23:50,,,,,,,,,,,,
21,1/29/2019 23:50,1/30/2019 0:00,,,,,,,,,,,,
22,1/29/2019 0:00,1/29/2019 0:10,,,,,,,,,,,,
22,1/29/2019 0:10,1/29/2019 0:20,,,,,,,,,,,,
22,1/29/2019 0:20,1/29/2019 0:30,,,,,,,,,,,,
22,1/29/2019 0:30,1/29/2019 0:40,,,,,,,,,,,,
22,1/29/2019 0:40,1/29/2019 0:50,,,,,,,,,,,,
22,1/29/2019 0:50,1/29/2019 1:00,,,,,,,,,,,,
22,1/29/2019 1:00,1/29/2019 1:10,,,,,,,,,,,,
22,1/29/2019 1:10,1/29/2019 1:20,,,,,,,,,,,,
22,1/29/2019 1:20,1/29/2019 1:30,,,,,,,,,,,,
22,1/29/2019 1:30,1/29/2019 1:40,,,,,,,,,,,,
22,1/29/2019 1:40,1/29/2019 1:50,,,,,,,,,,,,
22,1/29/2019 1:50,1/29/2019 2:00,,,,,,,,,,,,
22,1/29/2019 2:00,1/29/2019 2:10,,,,,,,,,,,,
22,1/29/2019 2:10,1/29/2019 2:20,,,,,,,,,,,,
22,1/29/2019 2:20,1/29/2019 2:30,,,,,,,,,,,,
22,1/29/2019 2:30,1/29/2019 2:40,,,,,,,,,,,,
22,1/29/2019 2:40,1/29/2019 2:50,,,,,,,,,,,,
22,1/29/2019 2:50,1/29/2019 3:00,,,,,,,,,,,,
22,1/29/2019 3:00,1/29/2019 3:10,,,,,,,,,,,,
22,1/29/2019 3:10,1/29/2019 3:20,,,,,,,,,,,,
22,1/29/2019 3:20,1/29/2019 3:30,,,,,,,,,,,,
22,1/29/2019 3:30,1/29/2019 3:40,,,,,,,,,,,,
22,1/29/2019 3:40,1/29/2019 3:50,,,,,,,,,,,,
22,1/29/2019 3:50,1/29/2019 4:00,,,,,,,,,,,,
22,1/29/2019 4:00,1/29/2019 4:10,,,,,,,,,,,,
22,1/29/2019 4:10,1/29/2019 4:20,,,,,,,,,,,,
22,1/29/2019 4:20,1/29/2019 4:30,,,,,,,,,,,,
22,1/29/2019 4:30,1/29/2019 4:40,,,,,,,,,,,,
22,1/29/2019 4:40,1/29/2019 4:50,,,,,,,,,,,,
22,1/29/2019 4:50,1/29/2019 5:00,,,,,,,,,,,,
22,1/29/2019 5:00,1/29/2019 5:10,,,,,,,,,,,,
22,1/29/2019 5:10,1/29/2019 5:20,,,,,,,,,,,,
22,1/29/2019 5:20,1/29/2019 5:30,,,,,,,,,,,,
22,1/29/2019 5:30,1/29/2019 5:40,,,,,,,,,,,,
22,1/29/2019 5:40,1/29/2019 5:50,,,,,,,,,,,,
22,1/29/2019 5:50,1/29/2019 6:00,,,,,,,,,,,,
22,1/29/2019 6:00,1/29/2019 6:10,,,,,,,,,,,,
22,1/29/2019 6:10,1/29/2019 6:20,,,,,,,,,,,,
22,1/29/2019 6:20,1/29/2019 6:30,,,,,,,,,,,,
22,1/29/2019 6:30,1/29/2019 6:40,,,,,,,,,,,,
22,1/29/2019 6:40,1/29/2019 6:50,,,,,,,,,,,,
22,1/29/2019 6:50,1/29/2019 7:00,,,,,,,,,,,,
22,1/29/2019 7:00,1/29/2019 7:10,,,,,,,,,,,,
22,1/29/2019 7:10,1/29/2019 7:20,,,,,,,,,,,,
22,1/29/2019 7:20,1/29/2019 7:30,,,,,,,,,,,,
22,1/29/2019 7:30,1/29/2019 7:40,,,,,,,,,,,,
22,1/29/2019 7:40,1/29/2019 7:50,,,,,,,,,,,,
22,1/29/2019 7:50,1/29/2019 8:00,,,,,,,,,,,,
22,1/29/2019 8:00,1/29/2019 8:10,,,,,,,,,,,,
22,1/29/2019 8:10,1/29/2019 8:20,,,,,,,,,,,,
22,1/29/2019 8:20,1/29/2019 8:30,,,,,,,,,,,,
22,1/29/2019 8:30,1/29/2019 8:40,,,,,,,,,,,,
22,1/29/2019 8:40,1/29/2019 8:50,,,,,,,,,,,,
22,1/29/2019 8:50,1/29/2019 9:00,,,,,,,,,,,,
22,1/29/2019 9:00,1/29/2019 9:10,,,,,,,,,,,,
22,1/29/2019 9:10,1/29/2019 9:20,,,,,,,,,,,,
22,1/29/2019 9:20,1/29/2019 9:30,,,,,,,,,,,,
22,1/29/2019 9:30,1/29/2019 9:40,,,,,,,,,,,,
22,1/29/2019 9:40,1/29/2019 9:50,,,,,,,,,,,,
22,1/29/2019 9:50,1/29/2019 10:00,,,,,,,,,,,,
22,1/29/2019 10:00,1/29/2019 10:10,,,,,,,,,,,,
22,1/29/2019 10:10,1/29/2019 10:20,,,,,,,,,,,,
22,1/29/2019 10:20,1/29/2019 10:30,,,,,,,,,,,,
22,1/29/2019 10:30,1/29/2019 10:40,,,,,,,,,,,,
22,1/29/2019 10:40,1/29/2019 10:50,,,,,,,,,,,,
22,1/29/2019 10:50,1/29/2019 11:00,,,,,,,,,,,,
22,1/29/2019 11:00,1/29/2019 11:10,,,,,,,,,,,,
22,1/29/2019 11:10,1/29/2019 11:20,,,,,,,,,,,,
22,1/29/2019 11:20,1/29/2019 11:30,,,,,,,,,,,,
